,state_number,consecutive_number,vehicle_number,contributing_circumstances_motor_vehicle,contributing_circumstances_motor_vehicle_name
4887,6,61661,1,0,None
4888,6,61662,1,0,None
4889,6,61663,1,0,None
4890,6,61644,1,0,None
4891,6,61639,1,0,None
4892,6,61640,1,0,None
4893,6,61641,1,0,None
4894,6,61642,1,0,None
4895,6,61643,1,0,None
4896,6,61664,1,0,None
4897,6,61645,1,0,None
4898,6,61646,1,0,None
4899,6,61647,1,0,None
4900,6,61648,1,0,None
4901,6,61649,1,0,None
4902,6,61689,1,0,None
4903,6,61681,1,0,None
4904,6,61682,1,0,None
4905,6,61683,1,0,None
4906,6,61684,1,0,None
4907,6,61685,1,0,None
4908,6,61686,1,0,None
4909,6,61687,1,0,None
4910,6,61688,1,0,None
4911,6,61680,1,0,None
4912,6,61690,1,0,None
4913,6,61691,1,0,None
4914,6,61692,1,0,None
4915,6,61693,1,0,None
4916,6,61694,1,0,None
4917,6,61672,1,0,None
4918,6,61665,1,0,None
4919,6,61666,1,0,None
4920,6,61667,1,0,None
4921,6,61668,1,0,None
4922,6,61669,1,0,None
4923,6,61670,1,0,None
4924,6,61671,1,0,None
4925,6,61638,1,0,None
4926,6,61673,1,0,None
4927,6,61675,1,0,None
4928,6,61676,1,0,None
4929,6,61677,1,0,None
4930,6,61678,1,0,None
4931,6,61679,1,0,None
4932,6,61597,1,0,None
4933,6,61585,1,0,None
4934,6,61586,1,0,None
4935,6,61587,1,0,None
4936,6,61588,1,0,None
4937,6,61589,1,0,None
4938,6,61590,1,0,None
4939,6,61591,1,0,None
4940,6,61592,1,0,None
4941,6,61593,1,0,None
4942,6,61594,1,0,None
4943,6,61596,1,0,None
4944,6,61584,1,0,None
4945,6,61598,1,0,None
4946,6,61599,1,0,None
4947,6,61600,1,0,None
4948,6,61601,1,0,None
4949,6,61602,1,0,None
4950,6,61603,1,0,None
4951,6,61604,1,0,None
4952,6,61605,1,0,None
4953,6,61606,1,0,None
4954,6,61607,1,0,None
4955,6,61579,1,0,None
4956,6,61574,1,0,None
4957,6,61575,1,0,None
4958,6,61576,1,0,None
4959,6,61577,1,0,None
4960,6,61578,1,0,None
4961,6,61580,1,0,None
4962,6,61581,1,0,None
4963,6,61582,1,0,None
4964,6,61583,1,0,None
4965,6,61630,1,0,None
4966,6,61622,1,0,None
4967,6,61623,1,0,None
4968,6,61624,1,0,None
4969,6,61625,1,0,None
4970,6,61627,1,0,None
4971,6,61628,1,0,None
4972,6,61629,1,0,None
4973,6,61621,1,0,None
4974,6,61631,1,0,None
4975,6,61632,1,0,None
4976,6,61633,1,0,None
4977,6,61634,1,0,None
4978,6,61635,1,0,None
4979,6,61636,1,0,None
4980,6,61637,1,0,None
4981,6,61608,1,0,None
4982,6,61609,1,0,None
4983,6,61610,1,0,None
4984,6,61611,1,0,None
4985,6,61612,1,0,None
4986,6,61613,1,0,None
4987,6,61614,1,0,None
4988,6,61615,1,0,None
4989,6,61616,1,0,None
4990,6,61617,1,0,None
4991,6,61618,1,0,None
4992,6,61619,1,0,None
4993,6,61620,1,0,None
4994,6,61763,1,0,None
4995,6,61764,1,0,None
4996,6,61765,1,0,None
4997,6,61766,1,0,None
4998,6,61767,1,0,None
4999,6,61768,1,0,None
5000,6,61769,1,0,None
5001,6,61770,1,0,None
5002,6,61771,1,0,None
5003,6,61773,1,0,None
5004,6,61774,1,0,None
5005,6,61775,1,0,None
5006,6,61776,1,0,None
5007,6,61753,1,0,None
5008,6,61754,1,0,None
5009,6,61755,1,0,None
5010,6,61756,1,0,None
5011,6,61757,1,0,None
5012,6,61758,1,0,None
5013,6,61759,1,0,None
5014,6,61760,1,0,None
5015,6,61761,1,0,None
5016,6,61762,1,0,None
5017,6,61794,1,0,None
5018,6,61787,1,0,None
5019,6,61788,1,0,None
5020,6,61789,1,0,None
5021,6,61790,1,0,None
5022,6,61791,1,0,None
5023,6,61792,1,0,None
5024,6,61793,1,0,None
5025,6,61795,1,0,None
5026,6,61796,1,0,None
5027,6,61797,1,0,None
5028,6,61798,1,0,None
5029,6,61799,1,0,None
5030,6,61782,1,0,None
5031,6,61777,1,0,None
5032,6,61778,1,0,None
5033,6,61779,1,0,None
5034,6,61780,1,0,None
5035,6,61781,1,0,None
5036,6,61752,1,0,None
5037,6,61783,1,0,None
5038,6,61784,1,0,None
5039,6,61785,1,0,None
5040,6,61786,1,0,None
5041,6,61710,1,0,None
5042,6,61711,1,0,None
5043,6,61712,1,0,None
5044,6,61713,1,0,None
5045,6,61714,1,0,None
5046,6,61715,1,0,None
5047,6,61709,1,0,None
5048,6,61716,1,0,None
5049,6,61717,1,0,None
5050,6,61718,1,0,None
5051,6,61719,1,0,None
5052,6,61701,1,0,None
5053,6,61696,1,0,None
5054,6,61697,1,0,None
5055,6,61698,1,0,None
5056,6,61699,1,0,None
5057,6,61700,1,0,None
5058,6,61720,1,0,None
5059,6,61702,1,0,None
5060,6,61703,1,0,None
5061,6,61704,1,0,None
5062,6,61705,1,0,None
5063,6,61706,1,0,None
5064,6,61707,1,0,None
5065,6,61734,1,0,None
5066,6,61735,1,0,None
5067,6,61736,1,0,None
5068,6,61737,1,0,None
5069,6,61738,1,0,None
5070,6,61740,1,0,None
5071,6,61741,1,0,None
5072,6,61742,1,0,None
5073,6,61744,1,0,None
5074,6,61733,1,0,None
5075,6,61745,1,0,None
5076,6,61746,1,0,None
5077,6,61748,1,0,None
5078,6,61749,1,0,None
5079,6,61750,1,0,None
5080,6,61751,1,0,None
5081,6,61721,1,0,None
5082,6,61722,1,0,None
5083,6,61723,1,0,None
5084,6,61724,1,0,None
5085,6,61725,1,0,None
5086,6,61102,1,0,None
5087,6,61727,1,0,None
5088,6,61728,1,0,None
5089,6,61729,1,0,None
5090,6,61730,1,0,None
5091,6,61731,1,0,None
5092,6,61732,1,0,None
5093,6,60433,1,0,None
5094,6,60426,1,0,None
5095,6,60427,1,0,None
5096,6,60428,1,0,None
5097,6,60429,1,0,None
5098,6,60430,1,0,None
5099,6,60431,1,0,None
5100,6,60432,1,0,None
5101,6,60425,1,0,None
5102,6,60435,1,0,None
5103,6,60436,1,0,None
5104,6,60437,1,0,None
5105,6,60440,1,0,None
5106,6,60441,1,0,None
5107,6,60442,1,0,None
5108,6,60443,1,0,None
5109,6,60444,1,0,None
5110,6,60418,1,0,None
5111,6,60410,1,0,None
5112,6,60411,1,0,None
5113,6,60412,1,0,None
5114,6,60413,1,0,None
5115,6,60414,1,0,None
5116,6,60415,1,0,None
5117,6,60416,1,0,None
5118,6,60417,1,0,None
5119,6,60419,1,0,None
5120,6,60420,1,0,None
5121,6,60421,1,0,None
5122,6,60422,1,0,None
5123,6,60423,1,0,None
5124,6,60424,1,0,None
5125,6,60465,1,0,None
5126,6,60460,1,0,None
5127,6,60461,1,0,None
5128,6,60462,1,0,None
5129,6,60463,1,0,None
5130,6,60464,1,0,None
5131,6,60459,1,0,None
5132,6,60466,1,0,None
5133,6,60467,1,0,None
5134,6,60468,1,0,None
5135,6,60469,1,0,None
5136,6,60470,1,0,None
5137,6,60451,1,0,None
5138,6,60445,1,0,None
5139,6,60446,1,0,None
5140,6,60447,1,0,None
5141,6,60448,1,0,None
5142,6,60449,1,0,None
5143,6,60450,1,0,None
5144,6,60452,1,0,None
5145,6,60453,1,0,None
5146,6,60454,1,0,None
5147,6,60455,1,0,None
5148,6,60456,1,0,None
5149,6,60457,1,0,None
5150,6,60458,1,0,None
5151,6,60362,1,0,None
5152,6,60355,1,0,None
5153,6,60356,1,0,None
5154,6,60357,1,0,None
5155,6,60358,1,0,None
5156,6,60359,1,0,None
5157,6,60360,1,0,None
5158,6,60361,1,0,None
5159,6,60354,1,0,None
5160,6,60363,1,0,None
5161,6,60364,1,0,None
5162,6,60365,1,0,None
5163,6,60366,1,0,None
5164,6,60367,1,0,None
5165,6,60368,1,0,None
5166,6,60369,1,0,None
5167,6,60370,1,0,None
5168,6,60371,1,0,None
5169,6,60344,1,0,None
5170,6,60339,1,0,None
5171,6,60340,1,0,None
5172,6,60341,1,0,None
5173,6,60342,1,0,None
5174,6,60343,1,0,None
5175,6,60372,1,0,None
5176,6,60345,1,0,None
5177,6,60346,1,0,None
5178,6,60347,1,0,None
5179,6,60348,1,0,None
5180,6,60349,1,0,None
5181,6,60350,1,0,None
5182,6,60351,1,0,None
5183,6,60352,1,0,None
5184,6,60353,1,0,None
5185,6,60400,1,0,None
5186,6,60392,1,0,None
5187,6,60393,1,0,None
5188,6,60394,1,0,None
5189,6,60395,1,0,None
5190,6,60396,1,0,None
5191,6,60397,1,0,None
5192,6,60398,1,0,None
5193,6,60399,1,0,None
5194,6,60391,1,0,None
5195,6,60401,1,0,None
5196,6,60402,1,0,None
5197,6,60403,1,0,None
5198,6,60404,1,0,None
5199,6,60405,1,0,None
5200,6,60406,1,0,None
5201,6,60407,1,0,None
5202,6,60408,1,0,None
5203,6,60381,1,0,None
5204,6,60373,1,0,None
5205,6,60375,1,0,None
5206,6,60376,1,0,None
5207,6,60377,1,0,None
5208,6,60378,1,0,None
5209,6,60379,1,0,None
5210,6,60380,1,0,None
5211,6,60471,1,0,None
5212,6,60382,1,0,None
5213,6,60383,1,0,None
5214,6,60384,1,0,None
5215,6,60385,1,0,None
5216,6,60387,1,0,None
5217,6,60388,1,0,None
5218,6,60389,1,0,None
5219,6,60546,1,0,None
5220,6,60536,1,0,None
5221,6,60537,1,0,None
5222,6,60538,1,0,None
5223,6,60539,1,0,None
5224,6,60540,1,0,None
5225,6,60541,1,0,None
5226,6,60542,1,0,None
5227,6,60543,1,0,None
5228,6,60544,1,0,None
5229,6,60535,1,0,None
5230,6,60547,1,0,None
5231,6,60548,1,0,None
5232,6,60549,1,0,None
5233,6,60550,1,0,None
5234,6,60551,1,0,None
5235,6,60552,1,0,None
5236,6,60527,1,0,None
5237,6,60520,1,0,None
5238,6,60521,1,0,None
5239,6,60522,1,0,None
5240,6,60523,1,0,None
5241,6,60524,1,0,None
5242,6,60525,1,0,None
5243,6,60526,1,0,None
5244,6,60529,1,0,None
5245,6,60530,1,0,None
5246,6,60531,1,0,None
5247,6,60532,1,0,None
5248,6,60533,1,0,None
5249,6,60534,1,0,None
5250,6,60569,1,0,None
5251,6,60570,1,0,None
5252,6,60571,1,0,None
5253,6,60572,1,0,None
5254,6,60573,1,0,None
5255,6,60574,1,0,None
5256,6,60576,1,0,None
5257,6,60577,1,0,None
5258,6,60578,1,0,None
5259,6,60579,1,0,None
5260,6,60580,1,0,None
5261,6,60581,1,0,None
5262,6,60582,1,0,None
5263,6,60584,1,0,None
5264,6,60585,1,0,None
5265,6,60586,1,0,None
5266,6,60560,1,0,None
5267,6,60553,1,0,None
5268,6,60554,1,0,None
5269,6,60555,1,0,None
5270,6,60556,1,0,None
5271,6,60557,1,0,None
5272,6,60558,1,0,None
5273,6,60559,1,0,None
5274,6,60561,1,0,None
5275,6,60562,1,0,None
5276,6,60563,1,0,None
5277,6,60564,1,0,None
5278,6,60565,1,0,None
5279,6,60566,1,0,None
5280,6,60567,1,0,None
5281,6,60568,1,0,None
5282,6,60483,1,0,None
5283,6,60484,1,0,None
5284,6,60486,1,0,None
5285,6,60487,1,0,None
5286,6,60488,1,0,None
5287,6,60482,1,0,None
5288,6,60489,1,0,None
5289,6,60490,1,0,None
5290,6,60491,1,0,None
5291,6,60492,1,0,None
5292,6,60493,1,0,None
5293,6,60472,1,0,None
5294,6,60473,1,0,None
5295,6,60474,1,0,None
5296,6,60475,1,0,None
5297,6,60476,1,0,None
5298,6,60477,1,0,None
5299,6,60478,1,0,None
5300,6,60494,1,0,None
5301,6,60479,1,0,None
5302,6,60480,1,0,None
5303,6,60481,1,0,None
5304,6,60510,1,0,None
5305,6,60511,1,0,None
5306,6,60512,1,0,None
5307,6,60509,1,0,None
5308,6,60513,1,0,None
5309,6,60514,1,0,None
5310,6,60515,1,0,None
5311,6,60516,1,0,None
5312,6,60517,1,0,None
5313,6,60518,1,0,None
5314,6,60519,1,0,None
5315,6,60502,1,0,None
5316,6,60495,1,0,None
5317,6,60496,1,0,None
5318,6,60497,1,0,None
5319,6,60498,1,0,None
5320,6,60499,1,0,None
5321,6,60500,1,0,None
5322,6,60501,1,0,None
5323,6,60338,1,0,None
5324,6,60503,1,0,None
5325,6,60504,1,0,None
5326,6,60505,1,0,None
5327,6,60506,1,0,None
5328,6,60507,1,0,None
5329,6,60508,1,0,None
5330,6,60169,1,0,None
5331,6,60161,1,0,None
5332,6,60162,1,0,None
5333,6,60163,1,0,None
5334,6,60164,1,0,None
5335,6,60165,1,0,None
5336,6,60166,1,0,None
5337,6,60167,1,0,None
5338,6,60168,1,0,None
5339,6,60160,1,0,None
5340,6,60170,1,0,None
5341,6,60171,1,0,None
5342,6,60172,1,0,None
5343,6,60173,1,0,None
5344,6,60174,1,0,None
5345,6,60175,1,0,None
5346,6,60176,1,0,None
5347,6,60177,1,0,None
5348,6,60147,1,0,None
5349,6,60141,1,0,None
5350,6,60142,1,0,None
5351,6,60143,1,0,None
5352,6,60144,1,0,None
5353,6,60145,1,0,None
5354,6,60146,1,0,None
5355,6,60178,1,0,None
5356,6,60148,1,0,None
5357,6,60151,1,0,None
5358,6,60152,1,0,None
5359,6,60153,1,0,None
5360,6,60154,1,0,None
5361,6,60155,1,0,None
5362,6,60156,1,0,None
5363,6,60158,1,0,None
5364,6,60159,1,0,None
5365,6,60204,1,0,None
5366,6,60196,1,0,None
5367,6,60197,1,0,None
5368,6,60198,1,0,None
5369,6,60199,1,0,None
5370,6,60200,1,0,None
5371,6,60201,1,0,None
5372,6,60202,1,0,None
5373,6,60203,1,0,None
5374,6,60195,1,0,None
5375,6,60205,1,0,None
5376,6,60206,1,0,None
5377,6,60207,1,0,None
5378,6,60208,1,0,None
5379,6,60209,1,0,None
5380,6,60211,1,0,None
5381,6,60179,1,0,None
5382,6,60180,1,0,None
5383,6,60182,1,0,None
5384,6,60183,1,0,None
5385,6,60184,1,0,None
5386,6,60185,1,0,None
5387,6,60186,1,0,None
5388,6,60140,1,0,None
5389,6,60187,1,0,None
5390,6,60188,1,0,None
5391,6,60189,1,0,None
5392,6,60190,1,0,None
5393,6,60191,1,0,None
5394,6,60193,1,0,None
5395,6,60194,1,0,None
5396,6,60103,1,0,None
5397,6,60094,1,0,None
5398,6,60095,1,0,None
5399,6,60096,1,0,None
5400,6,60097,1,0,None
5401,6,60098,1,0,None
5402,6,60099,1,0,None
5403,6,60100,1,0,None
5404,6,60101,1,0,None
5405,6,60102,1,0,None
5406,6,60104,1,0,None
5407,6,60105,1,0,None
5408,6,60106,1,0,None
5409,6,60107,1,0,None
5410,6,60108,1,0,None
5411,6,60109,1,0,None
5412,6,60110,1,0,None
5413,6,60087,1,0,None
5414,6,60080,1,0,None
5415,6,60081,1,0,None
5416,6,60082,1,0,None
5417,6,60083,1,0,None
5418,6,60084,1,0,None
5419,6,60085,1,0,None
5420,6,60086,1,0,None
5421,6,60088,1,0,None
5422,6,60089,1,0,None
5423,6,60090,1,0,None
5424,6,60091,1,0,None
5425,6,60092,1,0,None
5426,6,60093,1,0,None
5427,6,60134,1,0,None
5428,6,60126,1,0,None
5429,6,60127,1,0,None
5430,6,60128,1,0,None
5431,6,60129,1,0,None
5432,6,60130,1,0,None
5433,6,60131,1,0,None
5434,6,60132,1,0,None
5435,6,60133,1,0,None
5436,6,60125,1,0,None
5437,6,60135,1,0,None
5438,6,60136,1,0,None
5439,6,60137,1,0,None
5440,6,60138,1,0,None
5441,6,60139,1,0,None
5442,6,60118,1,0,None
5443,6,60111,1,0,None
5444,6,60112,1,0,None
5445,6,60113,1,0,None
5446,6,60114,1,0,None
5447,6,60115,1,0,None
5448,6,60116,1,0,None
5449,6,60117,1,0,None
5450,6,60212,1,0,None
5451,6,60119,1,0,None
5452,6,60120,1,0,None
5453,6,60121,1,0,None
5454,6,60122,1,0,None
5455,6,60123,1,0,None
5456,6,60124,1,0,None
5457,6,60302,1,0,None
5458,6,60292,1,0,None
5459,6,60293,1,0,None
5460,6,60294,1,0,None
5461,6,60296,1,0,None
5462,6,60298,1,0,None
5463,6,60299,1,0,None
5464,6,60300,1,0,None
5465,6,60301,1,0,None
5466,6,60291,1,0,None
5467,6,60303,1,0,None
5468,6,60304,1,0,None
5469,6,60305,1,0,None
5470,6,60306,1,0,None
5471,6,60307,1,0,None
5472,6,60308,1,0,None
5473,6,60309,1,0,None
5474,6,60283,1,0,None
5475,6,60276,1,0,None
5476,6,60277,1,0,None
5477,6,60278,1,0,None
5478,6,60279,1,0,None
5479,6,60280,1,0,None
5480,6,60281,1,0,None
5481,6,60282,1,0,None
5482,6,60284,1,0,None
5483,6,60286,1,0,None
5484,6,60287,1,0,None
5485,6,60289,1,0,None
5486,6,60290,1,0,None
5487,6,60330,1,0,None
5488,6,60323,1,0,None
5489,6,60324,1,0,None
5490,6,60325,1,0,None
5491,6,60326,1,0,None
5492,6,60327,1,0,None
5493,6,60328,1,0,None
5494,6,60329,1,0,None
5495,6,60322,1,0,None
5496,6,60332,1,0,None
5497,6,60333,1,0,None
5498,6,60334,1,0,None
5499,6,60335,1,0,None
5500,6,60336,1,0,None
5501,6,60337,1,0,None
5502,6,60314,1,0,None
5503,6,60310,1,0,None
5504,6,60311,1,0,None
5505,6,60312,1,0,None
5506,6,60313,1,0,None
5507,6,60275,1,0,None
5508,6,60315,1,0,None
5509,6,60316,1,0,None
5510,6,60317,1,0,None
5511,6,60318,1,0,None
5512,6,60319,1,0,None
5513,6,60320,1,0,None
5514,6,60321,1,0,None
5515,6,60240,1,0,None
5516,6,60229,1,0,None
5517,6,60230,1,0,None
5518,6,60231,1,0,None
5519,6,60233,1,0,None
5520,6,60234,1,0,None
5521,6,60235,1,0,None
5522,6,60237,1,0,None
5523,6,60239,1,0,None
5524,6,60228,1,0,None
5525,6,60241,1,0,None
5526,6,60242,1,0,None
5527,6,60243,1,0,None
5528,6,60244,1,0,None
5529,6,60246,1,0,None
5530,6,60247,1,0,None
5531,6,60213,1,0,None
5532,6,60214,1,0,None
5533,6,60215,1,0,None
5534,6,60216,1,0,None
5535,6,60217,1,0,None
5536,6,60218,1,0,None
5537,6,60219,1,0,None
5538,6,60248,1,0,None
5539,6,60221,1,0,None
5540,6,60222,1,0,None
5541,6,60223,1,0,None
5542,6,60224,1,0,None
5543,6,60225,1,0,None
5544,6,60226,1,0,None
5545,6,60227,1,0,None
5546,6,60262,1,0,None
5547,6,60263,1,0,None
5548,6,60264,1,0,None
5549,6,60261,1,0,None
5550,6,60265,1,0,None
5551,6,60266,1,0,None
5552,6,60267,1,0,None
5553,6,60268,1,0,None
5554,6,60269,1,0,None
5555,6,60270,1,0,None
5556,6,60271,1,0,None
5557,6,60272,1,0,None
5558,6,60273,1,0,None
5559,6,60274,1,0,None
5560,6,60249,1,0,None
5561,6,60250,1,0,None
5562,6,60251,1,0,None
5563,6,60252,1,0,None
5564,6,60253,1,0,None
5565,6,60587,1,0,None
5566,6,60254,1,0,None
5567,6,60256,1,0,None
5568,6,60258,1,0,None
5569,6,60259,1,0,None
5570,6,60260,1,0,None
5571,6,60967,1,0,None
5572,6,60961,1,0,None
5573,6,60962,1,0,None
5574,6,60963,1,0,None
5575,6,60964,1,0,None
5576,6,60965,1,0,None
5577,6,60966,1,0,None
5578,6,60960,1,0,None
5579,6,60969,1,0,None
5580,6,60970,1,0,None
5581,6,60971,1,0,None
5582,6,60972,1,0,None
5583,6,60973,1,0,None
5584,6,60974,1,0,None
5585,6,60945,1,0,None
5586,6,60946,1,0,None
5587,6,60947,1,0,None
5588,6,60948,1,0,None
5589,6,60949,1,0,None
5590,6,60950,1,0,None
5591,6,60951,1,0,None
5592,6,60952,1,0,None
5593,6,60953,1,0,None
5594,6,60954,1,0,None
5595,6,60955,1,0,None
5596,6,60956,1,0,None
5597,6,60957,1,0,None
5598,6,60958,1,0,None
5599,6,60959,1,0,None
5600,6,60989,1,0,None
5601,6,60990,1,0,None
5602,6,60991,1,0,None
5603,6,60992,1,0,None
5604,6,60993,1,0,None
5605,6,60988,1,0,None
5606,6,60994,1,0,None
5607,6,60995,1,0,None
5608,6,60996,1,0,None
5609,6,60997,1,0,None
5610,6,60998,1,0,None
5611,6,60999,1,0,None
5612,6,60982,1,0,None
5613,6,60975,1,0,None
5614,6,60976,1,0,None
5615,6,60977,1,0,None
5616,6,60978,1,0,None
5617,6,60979,1,0,None
5618,6,60980,1,0,None
5619,6,60981,1,0,None
5620,6,60944,1,0,None
5621,6,60983,1,0,None
5622,6,60984,1,0,None
5623,6,60985,1,0,None
5624,6,60986,1,0,None
5625,6,60987,1,0,None
5626,6,60906,1,0,None
5627,6,60899,1,0,None
5628,6,60900,1,0,None
5629,6,60901,1,0,None
5630,6,60902,1,0,None
5631,6,60903,1,0,None
5632,6,60904,1,0,None
5633,6,60905,1,0,None
5634,6,60898,1,0,None
5635,6,60907,1,0,None
5636,6,60908,1,0,None
5637,6,60909,1,0,None
5638,6,60910,1,0,None
5639,6,60911,1,0,None
5640,6,60912,1,0,None
5641,6,60913,1,0,None
5642,6,60890,1,0,None
5643,6,60881,1,0,None
5644,6,60883,1,0,None
5645,6,60884,1,0,None
5646,6,60885,1,0,None
5647,6,60886,1,0,None
5648,6,60888,1,0,None
5649,6,60889,1,0,None
5650,6,60914,1,0,None
5651,6,60891,1,0,None
5652,6,60892,1,0,None
5653,6,60893,1,0,None
5654,6,60894,1,0,None
5655,6,60895,1,0,None
5656,6,60896,1,0,None
5657,6,60897,1,0,None
5658,6,60931,1,0,None
5659,6,60933,1,0,None
5660,6,60934,1,0,None
5661,6,60935,1,0,None
5662,6,60936,1,0,None
5663,6,60937,1,0,None
5664,6,60938,1,0,None
5665,6,60930,1,0,None
5666,6,60939,1,0,None
5667,6,60940,1,0,None
5668,6,60941,1,0,None
5669,6,60942,1,0,None
5670,6,60943,1,0,None
5671,6,60921,1,0,None
5672,6,60915,1,0,None
5673,6,60916,1,0,None
5674,6,60917,1,0,None
5675,6,60918,1,0,None
5676,6,60919,1,0,None
5677,6,60920,1,0,None
5678,6,61001,1,0,None
5679,6,60922,1,0,None
5680,6,60923,1,0,None
5681,6,60924,1,0,None
5682,6,60925,1,0,None
5683,6,60926,1,0,None
5684,6,60927,1,0,None
5685,6,60928,1,0,None
5686,6,60929,1,0,None
5687,6,61062,1,0,None
5688,6,61063,1,0,None
5689,6,61065,1,0,None
5690,6,61066,1,0,None
5691,6,61067,1,0,None
5692,6,61068,1,0,None
5693,6,61069,1,0,None
5694,6,61070,1,0,None
5695,6,61071,1,0,None
5696,6,61057,1,0,None
5697,6,61052,1,0,None
5698,6,61053,1,0,None
5699,6,61054,1,0,None
5700,6,61055,1,0,None
5701,6,61056,1,0,None
5702,6,61072,1,0,None
5703,6,61058,1,0,None
5704,6,61059,1,0,None
5705,6,61060,1,0,None
5706,6,61061,1,0,None
5707,6,61094,1,0,None
5708,6,61087,1,0,None
5709,6,61089,1,0,None
5710,6,61090,1,0,None
5711,6,61091,1,0,None
5712,6,61092,1,0,None
5713,6,61093,1,0,None
5714,6,61095,1,0,None
5715,6,61096,1,0,None
5716,6,61097,1,0,None
5717,6,61098,1,0,None
5718,6,61099,1,0,None
5719,6,61100,1,0,None
5720,6,61101,1,0,None
5721,6,61073,1,0,None
5722,6,61074,1,0,None
5723,6,61075,1,0,None
5724,6,61076,1,0,None
5725,6,61077,1,0,None
5726,6,61078,1,0,None
5727,6,61051,1,0,None
5728,6,61079,1,0,None
5729,6,61080,1,0,None
5730,6,61081,1,0,None
5731,6,61082,1,0,None
5732,6,61083,1,0,None
5733,6,61084,1,0,None
5734,6,61085,1,0,None
5735,6,61086,1,0,None
5736,6,61014,1,0,None
5737,6,61015,1,0,None
5738,6,61016,1,0,None
5739,6,61017,1,0,None
5740,6,61018,1,0,None
5741,6,61019,1,0,None
5742,6,61020,1,0,None
5743,6,61013,1,0,None
5744,6,61021,1,0,None
5745,6,61022,1,0,None
5746,6,61023,1,0,None
5747,6,61024,1,0,None
5748,6,61007,1,0,None
5749,6,61002,1,0,None
5750,6,61003,1,0,None
5751,6,61004,1,0,None
5752,6,61005,1,0,None
5753,6,61006,1,0,None
5754,6,61025,1,0,None
5755,6,61008,1,0,None
5756,6,61009,1,0,None
5757,6,61010,1,0,None
5758,6,61011,1,0,None
5759,6,61012,1,0,None
5760,6,61040,1,0,None
5761,6,61041,1,0,None
5762,6,61042,1,0,None
5763,6,61043,1,0,None
5764,6,61044,1,0,None
5765,6,61039,1,0,None
5766,6,61045,1,0,None
5767,6,61046,1,0,None
5768,6,61047,1,0,None
5769,6,61048,1,0,None
5770,6,61049,1,0,None
5771,6,61050,1,0,None
5772,6,61026,1,0,None
5773,6,61028,1,0,None
5774,6,61029,1,0,None
5775,6,61030,1,0,None
5776,6,61031,1,0,None
5777,6,61032,1,0,None
5778,6,61033,1,0,None
5779,6,61034,1,0,None
5780,6,61035,1,0,None
5781,6,61036,1,0,None
5782,6,61037,1,0,None
5783,6,61038,1,0,None
5784,6,60698,1,0,None
5785,6,60686,1,0,None
5786,6,60687,1,0,None
5787,6,60688,1,0,None
5788,6,60689,1,0,None
5789,6,60690,1,0,None
5790,6,60691,1,0,None
5791,6,60692,1,0,None
5792,6,60694,1,0,None
5793,6,60695,1,0,None
5794,6,60696,1,0,None
5795,6,60697,1,0,None
5796,6,60685,1,0,None
5797,6,60699,1,0,None
5798,6,60701,1,0,None
5799,6,60702,1,0,None
5800,6,60703,1,0,None
5801,6,60704,1,0,None
5802,6,60705,1,0,None
5803,6,60706,1,0,None
5804,6,60707,1,0,None
5805,6,60708,1,0,None
5806,6,60709,1,0,None
5807,6,60673,1,0,None
5808,6,60667,1,0,None
5809,6,60668,1,0,None
5810,6,60669,1,0,None
5811,6,60670,1,0,None
5812,6,60671,1,0,None
5813,6,60672,1,0,None
5814,6,60710,1,0,None
5815,6,60674,1,0,None
5816,6,60675,1,0,None
5817,6,60676,1,0,None
5818,6,60677,1,0,None
5819,6,60678,1,0,None
5820,6,60679,1,0,None
5821,6,60680,1,0,None
5822,6,60681,1,0,None
5823,6,60683,1,0,None
5824,6,60684,1,0,None
5825,6,60738,1,0,None
5826,6,60729,1,0,None
5827,6,60730,1,0,None
5828,6,60731,1,0,None
5829,6,60732,1,0,None
5830,6,60733,1,0,None
5831,6,60734,1,0,None
5832,6,60735,1,0,None
5833,6,60736,1,0,None
5834,6,60737,1,0,None
5835,6,60739,1,0,None
5836,6,60740,1,0,None
5837,6,60741,1,0,None
5838,6,60742,1,0,None
5839,6,60743,1,0,None
5840,6,60744,1,0,None
5841,6,60745,1,0,None
5842,6,60746,1,0,None
5843,6,60719,1,0,None
5844,6,60711,1,0,None
5845,6,60712,1,0,None
5846,6,60713,1,0,None
5847,6,60714,1,0,None
5848,6,60715,1,0,None
5849,6,60716,1,0,None
5850,6,60717,1,0,None
5851,6,60718,1,0,None
5852,6,60720,1,0,None
5853,6,60721,1,0,None
5854,6,60722,1,0,None
5855,6,60723,1,0,None
5856,6,60724,1,0,None
5857,6,60725,1,0,None
5858,6,60726,1,0,None
5859,6,60727,1,0,None
5860,6,60728,1,0,None
5861,6,60621,1,0,None
5862,6,60607,1,0,None
5863,6,60608,1,0,None
5864,6,60610,1,0,None
5865,6,60611,1,0,None
5866,6,60613,1,0,None
5867,6,60614,1,0,None
5868,6,60615,1,0,None
5869,6,60616,1,0,None
5870,6,60617,1,0,None
5871,6,60620,1,0,None
5872,6,60606,1,0,None
5873,6,60622,1,0,None
5874,6,60623,1,0,None
5875,6,60624,1,0,None
5876,6,60625,1,0,None
5877,6,60626,1,0,None
5878,6,60627,1,0,None
5879,6,60596,1,0,None
5880,6,60588,1,0,None
5881,6,60589,1,0,None
5882,6,60590,1,0,None
