,state_number,consecutive_number,vehicle_number,driver_distracted_by,driver_distracted_by_name
764,44,440011,1,0,Not Distracted
765,44,440043,1,0,Not Distracted
766,44,440037,1,0,Not Distracted
767,44,440036,1,0,Not Distracted
768,44,440033,1,0,Not Distracted
769,44,440032,1,0,Not Distracted
770,44,440028,1,0,Not Distracted
771,44,440027,1,0,Not Distracted
772,44,440025,1,0,Not Distracted
773,44,440023,1,0,Not Distracted
774,44,440022,1,0,Not Distracted
775,44,440015,1,0,Not Distracted
776,44,440014,1,0,Not Distracted
777,44,440010,1,0,Not Distracted
778,44,440008,1,0,Not Distracted
779,44,440007,1,0,Not Distracted
780,44,440006,1,0,Not Distracted
781,44,440005,1,0,Not Distracted
782,44,440003,1,0,Not Distracted
783,44,440001,1,0,Not Distracted
784,44,440047,1,0,Not Distracted
785,44,440046,1,0,Not Distracted
786,44,440045,1,0,Not Distracted
787,10,100081,1,0,Not Distracted
788,10,100094,1,0,Not Distracted
789,10,100092,1,0,Not Distracted
790,10,100091,1,0,Not Distracted
791,10,100090,1,0,Not Distracted
792,10,100089,1,0,Not Distracted
793,10,100088,1,0,Not Distracted
794,10,100086,1,0,Not Distracted
795,10,100085,1,0,Not Distracted
796,10,100082,1,0,Not Distracted
797,10,100096,1,0,Not Distracted
798,10,100078,1,0,Not Distracted
799,10,100076,1,0,Not Distracted
800,10,100075,1,0,Not Distracted
801,10,100074,1,0,Not Distracted
802,10,100072,1,0,Not Distracted
803,10,100070,1,0,Not Distracted
804,10,100069,1,0,Not Distracted
805,10,100068,1,0,Not Distracted
806,10,100065,1,0,Not Distracted
807,11,110020,1,0,Not Distracted
808,11,110019,1,0,Not Distracted
809,11,110013,1,0,Not Distracted
810,11,110005,1,0,Not Distracted
811,11,110002,1,0,Not Distracted
812,10,100115,1,0,Not Distracted
813,10,100114,1,0,Not Distracted
814,10,100110,1,0,Not Distracted
815,10,100109,1,0,Not Distracted
816,10,100108,1,0,Not Distracted
817,10,100107,1,0,Not Distracted
818,10,100106,1,0,Not Distracted
819,10,100104,1,0,Not Distracted
820,10,100099,1,0,Not Distracted
821,10,100098,1,0,Not Distracted
822,10,100097,1,0,Not Distracted
823,10,100004,1,0,Not Distracted
824,10,100021,1,0,Not Distracted
825,10,100020,1,0,Not Distracted
826,10,100019,1,0,Not Distracted
827,10,100018,1,0,Not Distracted
828,10,100016,1,0,Not Distracted
829,10,100012,1,0,Not Distracted
830,10,100010,1,0,Not Distracted
831,10,100007,1,0,Not Distracted
832,10,100005,1,0,Not Distracted
833,10,100023,1,0,Not Distracted
834,10,100003,1,0,Not Distracted
835,10,100002,1,0,Not Distracted
836,10,100062,1,0,Not Distracted
837,10,100061,1,0,Not Distracted
838,10,100060,1,0,Not Distracted
839,10,100057,1,0,Not Distracted
840,10,100055,1,0,Not Distracted
841,10,100053,1,0,Not Distracted
842,10,100052,1,0,Not Distracted
843,10,100049,1,0,Not Distracted
844,10,100046,1,0,Not Distracted
845,10,100045,1,0,Not Distracted
846,10,100039,1,0,Not Distracted
847,10,100034,1,0,Not Distracted
848,10,100033,1,0,Not Distracted
849,10,100032,1,0,Not Distracted
850,10,100031,1,0,Not Distracted
851,10,100029,1,0,Not Distracted
852,10,100028,1,0,Not Distracted
853,10,100027,1,0,Not Distracted
854,10,100026,1,0,Not Distracted
855,2,20016,1,0,Not Distracted
856,2,20013,1,0,Not Distracted
857,2,20010,1,0,Not Distracted
858,2,20004,1,0,Not Distracted
859,2,20003,1,0,Not Distracted
860,2,20017,1,0,Not Distracted
861,2,20078,1,0,Not Distracted
862,2,20076,1,0,Not Distracted
863,2,20074,1,0,Not Distracted
864,2,20073,1,0,Not Distracted
865,2,20072,1,0,Not Distracted
866,2,20069,1,0,Not Distracted
867,2,20063,1,0,Not Distracted
868,2,20062,1,0,Not Distracted
869,2,20056,1,0,Not Distracted
870,2,20049,1,0,Not Distracted
871,2,20047,1,0,Not Distracted
872,2,20033,1,0,Not Distracted
873,2,20031,1,0,Not Distracted
874,2,20029,1,0,Not Distracted
875,2,20027,1,0,Not Distracted
876,2,20026,1,0,Not Distracted
877,2,20022,1,0,Not Distracted
878,23,230103,1,0,Not Distracted
879,23,230116,1,0,Not Distracted
880,23,230115,1,0,Not Distracted
881,23,230114,1,0,Not Distracted
882,23,230113,1,0,Not Distracted
883,23,230112,1,0,Not Distracted
884,23,230111,1,0,Not Distracted
885,23,230110,1,0,Not Distracted
886,23,230109,1,0,Not Distracted
887,23,230108,1,0,Not Distracted
888,23,230107,1,0,Not Distracted
889,23,230106,1,0,Not Distracted
890,23,230105,1,0,Not Distracted
891,23,230104,1,0,Not Distracted
892,23,230117,1,0,Not Distracted
893,23,230102,1,0,Not Distracted
894,23,230101,1,0,Not Distracted
895,23,230100,1,0,Not Distracted
896,23,230099,1,0,Not Distracted
897,23,230097,1,0,Not Distracted
898,23,230091,1,0,Not Distracted
899,23,230088,1,0,Not Distracted
900,23,230087,1,0,Not Distracted
901,23,230086,1,0,Not Distracted
902,23,230142,1,0,Not Distracted
903,23,230141,1,0,Not Distracted
904,23,230140,1,0,Not Distracted
905,23,230139,1,0,Not Distracted
906,23,230138,1,0,Not Distracted
907,23,230137,1,0,Not Distracted
908,23,230133,1,0,Not Distracted
909,23,230132,1,0,Not Distracted
910,23,230131,1,0,Not Distracted
911,23,230130,1,0,Not Distracted
912,23,230129,1,0,Not Distracted
913,23,230128,1,0,Not Distracted
914,23,230127,1,0,Not Distracted
915,23,230126,1,0,Not Distracted
916,23,230125,1,0,Not Distracted
917,23,230124,1,0,Not Distracted
918,23,230123,1,0,Not Distracted
919,23,230122,1,0,Not Distracted
920,23,230121,1,0,Not Distracted
921,23,230120,1,0,Not Distracted
922,23,230119,1,0,Not Distracted
923,23,230118,1,0,Not Distracted
924,23,230045,1,0,Not Distracted
925,23,230044,1,0,Not Distracted
926,23,230043,1,0,Not Distracted
927,23,230042,1,0,Not Distracted
928,23,230035,1,0,Not Distracted
929,23,230047,1,0,Not Distracted
930,23,230021,1,0,Not Distracted
931,23,230019,1,0,Not Distracted
932,23,230016,1,0,Not Distracted
933,23,230006,1,0,Not Distracted
934,23,230062,1,0,Not Distracted
935,23,230083,1,0,Not Distracted
936,23,230079,1,0,Not Distracted
937,23,230077,1,0,Not Distracted
938,23,230076,1,0,Not Distracted
939,23,230075,1,0,Not Distracted
940,23,230073,1,0,Not Distracted
941,23,230071,1,0,Not Distracted
942,23,230070,1,0,Not Distracted
943,23,230068,1,0,Not Distracted
944,23,230064,1,0,Not Distracted
945,23,230063,1,0,Not Distracted
946,23,230145,1,0,Not Distracted
947,23,230060,1,0,Not Distracted
948,23,230059,1,0,Not Distracted
949,23,230058,1,0,Not Distracted
950,23,230055,1,0,Not Distracted
951,23,230051,1,0,Not Distracted
952,23,230048,1,0,Not Distracted
953,23,230151,1,0,Not Distracted
954,23,230150,1,0,Not Distracted
955,23,230149,1,0,Not Distracted
956,23,230148,1,0,Not Distracted
957,23,230147,1,0,Not Distracted
958,23,230146,1,0,Not Distracted
959,15,150112,1,0,Not Distracted
960,15,150111,1,0,Not Distracted
961,15,150110,1,0,Not Distracted
962,15,150108,1,0,Not Distracted
963,15,150107,1,0,Not Distracted
964,15,150106,1,0,Not Distracted
965,15,150103,1,0,Not Distracted
966,15,150098,1,0,Not Distracted
967,15,150097,1,0,Not Distracted
968,15,150094,1,0,Not Distracted
969,15,150093,1,0,Not Distracted
970,15,150092,1,0,Not Distracted
971,15,150091,1,0,Not Distracted
972,15,150048,1,0,Not Distracted
973,15,150047,1,0,Not Distracted
974,15,150044,1,0,Not Distracted
975,15,150043,1,0,Not Distracted
976,15,150042,1,0,Not Distracted
977,15,150040,1,0,Not Distracted
978,15,150038,1,0,Not Distracted
979,15,150036,1,0,Not Distracted
980,15,150034,1,0,Not Distracted
981,15,150032,1,0,Not Distracted
982,15,150031,1,0,Not Distracted
983,15,150029,1,0,Not Distracted
984,15,150027,1,0,Not Distracted
985,15,150025,1,0,Not Distracted
986,15,150024,1,0,Not Distracted
987,15,150023,1,0,Not Distracted
988,15,150021,1,0,Not Distracted
989,15,150020,1,0,Not Distracted
990,15,150019,1,0,Not Distracted
991,15,150017,1,0,Not Distracted
992,15,150016,1,0,Not Distracted
993,15,150015,1,0,Not Distracted
994,15,150014,1,0,Not Distracted
995,15,150072,1,0,Not Distracted
996,15,150084,1,0,Not Distracted
997,15,150083,1,0,Not Distracted
998,15,150082,1,0,Not Distracted
999,15,150081,1,0,Not Distracted
1000,15,150080,1,0,Not Distracted
1001,15,150079,1,0,Not Distracted
1002,15,150076,1,0,Not Distracted
1003,15,150074,1,0,Not Distracted
1004,15,150071,1,0,Not Distracted
1005,15,150068,1,0,Not Distracted
1006,15,150067,1,0,Not Distracted
1007,15,150066,1,0,Not Distracted
1008,15,150064,1,0,Not Distracted
1009,15,150059,1,0,Not Distracted
1010,15,150056,1,0,Not Distracted
1011,15,150053,1,0,Not Distracted
1012,15,150012,1,0,Not Distracted
1013,15,150013,1,0,Not Distracted
1014,15,150007,1,0,Not Distracted
1015,15,150006,1,0,Not Distracted
1016,1,10002,1,0,Not Distracted
1017,1,10405,1,0,Not Distracted
1018,1,10403,1,0,Not Distracted
1019,1,10399,1,0,Not Distracted
1020,1,10397,1,0,Not Distracted
1021,1,10395,1,0,Not Distracted
1022,1,10391,1,0,Not Distracted
1023,1,10388,1,0,Not Distracted
1024,1,10387,1,0,Not Distracted
1025,1,10386,1,0,Not Distracted
1026,1,10385,1,0,Not Distracted
1027,1,10379,1,0,Not Distracted
1028,1,10378,1,0,Not Distracted
1029,1,10377,1,0,Not Distracted
1030,1,10448,1,0,Not Distracted
1031,1,10444,1,0,Not Distracted
1032,1,10443,1,0,Not Distracted
1033,1,10441,1,0,Not Distracted
1034,1,10436,1,0,Not Distracted
1035,1,10435,1,0,Not Distracted
1036,1,10434,1,0,Not Distracted
1037,1,10371,1,0,Not Distracted
1038,1,10428,1,0,Not Distracted
1039,1,10421,1,0,Not Distracted
1040,1,10417,1,0,Not Distracted
1041,1,10413,1,0,Not Distracted
1042,1,10412,1,0,Not Distracted
1043,1,10409,1,0,Not Distracted
1044,1,10313,1,0,Not Distracted
1045,1,10329,1,0,Not Distracted
1046,1,10327,1,0,Not Distracted
1047,1,10326,1,0,Not Distracted
1048,1,10325,1,0,Not Distracted
1049,1,10321,1,0,Not Distracted
1050,1,10319,1,0,Not Distracted
1051,1,10318,1,0,Not Distracted
1052,1,10317,1,0,Not Distracted
1053,1,10331,1,0,Not Distracted
1054,1,10312,1,0,Not Distracted
1055,1,10311,1,0,Not Distracted
1056,1,10310,1,0,Not Distracted
1057,1,10309,1,0,Not Distracted
1058,1,10307,1,0,Not Distracted
1059,1,10306,1,0,Not Distracted
1060,1,10305,1,0,Not Distracted
1061,1,10300,1,0,Not Distracted
1062,1,10299,1,0,Not Distracted
1063,1,10294,1,0,Not Distracted
1064,1,10293,1,0,Not Distracted
1065,1,10292,1,0,Not Distracted
1066,1,10348,1,0,Not Distracted
1067,1,10368,1,0,Not Distracted
1068,1,10365,1,0,Not Distracted
1069,1,10363,1,0,Not Distracted
1070,1,10358,1,0,Not Distracted
1071,1,10355,1,0,Not Distracted
1072,1,10354,1,0,Not Distracted
1073,1,10353,1,0,Not Distracted
1074,1,10351,1,0,Not Distracted
1075,1,10453,1,0,Not Distracted
1076,1,10346,1,0,Not Distracted
1077,1,10343,1,0,Not Distracted
1078,1,10342,1,0,Not Distracted
1079,1,10341,1,0,Not Distracted
1080,1,10339,1,0,Not Distracted
1081,1,10338,1,0,Not Distracted
1082,1,10332,1,0,Not Distracted
1083,1,10547,1,0,Not Distracted
1084,1,10561,1,0,Not Distracted
1085,1,10560,1,0,Not Distracted
1086,1,10554,1,0,Not Distracted
1087,1,10553,1,0,Not Distracted
1088,1,10552,1,0,Not Distracted
1089,1,10550,1,0,Not Distracted
1090,1,10548,1,0,Not Distracted
1091,1,10546,1,0,Not Distracted
1092,1,10545,1,0,Not Distracted
1093,1,10542,1,0,Not Distracted
1094,1,10541,1,0,Not Distracted
1095,1,10538,1,0,Not Distracted
1096,1,10537,1,0,Not Distracted
1097,1,10536,1,0,Not Distracted
1098,1,10533,1,0,Not Distracted
1099,1,10578,1,0,Not Distracted
1100,1,10591,1,0,Not Distracted
1101,1,10590,1,0,Not Distracted
1102,1,10588,1,0,Not Distracted
1103,1,10586,1,0,Not Distracted
1104,1,10585,1,0,Not Distracted
1105,1,10582,1,0,Not Distracted
1106,1,10581,1,0,Not Distracted
1107,1,10580,1,0,Not Distracted
1108,1,10577,1,0,Not Distracted
1109,1,10574,1,0,Not Distracted
1110,1,10571,1,0,Not Distracted
1111,1,10568,1,0,Not Distracted
1112,1,10567,1,0,Not Distracted
1113,1,10566,1,0,Not Distracted
1114,1,10470,1,0,Not Distracted
1115,1,10484,1,0,Not Distracted
1116,1,10482,1,0,Not Distracted
1117,1,10481,1,0,Not Distracted
1118,1,10476,1,0,Not Distracted
1119,1,10475,1,0,Not Distracted
1120,1,10471,1,0,Not Distracted
1121,1,10487,1,0,Not Distracted
1122,1,10468,1,0,Not Distracted
1123,1,10467,1,0,Not Distracted
1124,1,10461,1,0,Not Distracted
1125,1,10457,1,0,Not Distracted
1126,1,10455,1,0,Not Distracted
1127,1,10454,1,0,Not Distracted
1128,1,10512,1,0,Not Distracted
1129,1,10532,1,0,Not Distracted
1130,1,10528,1,0,Not Distracted
1131,1,10526,1,0,Not Distracted
1132,1,10523,1,0,Not Distracted
1133,1,10522,1,0,Not Distracted
1134,1,10521,1,0,Not Distracted
1135,1,10520,1,0,Not Distracted
1136,1,10519,1,0,Not Distracted
1137,1,10513,1,0,Not Distracted
1138,1,10511,1,0,Not Distracted
1139,1,10506,1,0,Not Distracted
1140,1,10500,1,0,Not Distracted
1141,1,10497,1,0,Not Distracted
1142,1,10496,1,0,Not Distracted
1143,1,10495,1,0,Not Distracted
1144,1,10493,1,0,Not Distracted
1145,1,10103,1,0,Not Distracted
1146,1,10102,1,0,Not Distracted
1147,1,10096,1,0,Not Distracted
1148,1,10093,1,0,Not Distracted
1149,1,10091,1,0,Not Distracted
1150,1,10089,1,0,Not Distracted
1151,1,10088,1,0,Not Distracted
1152,1,10084,1,0,Not Distracted
1153,1,10083,1,0,Not Distracted
1154,1,10104,1,0,Not Distracted
1155,1,10079,1,0,Not Distracted
1156,1,10075,1,0,Not Distracted
1157,1,10073,1,0,Not Distracted
1158,1,10069,1,0,Not Distracted
1159,1,10065,1,0,Not Distracted
1160,1,10064,1,0,Not Distracted
1161,1,10062,1,0,Not Distracted
1162,1,10139,1,0,Not Distracted
1163,1,10138,1,0,Not Distracted
1164,1,10137,1,0,Not Distracted
1165,1,10135,1,0,Not Distracted
1166,1,10131,1,0,Not Distracted
1167,1,10127,1,0,Not Distracted
1168,1,10126,1,0,Not Distracted
1169,1,10124,1,0,Not Distracted
1170,1,10122,1,0,Not Distracted
1171,1,10119,1,0,Not Distracted
1172,1,10118,1,0,Not Distracted
1173,1,10116,1,0,Not Distracted
1174,1,10115,1,0,Not Distracted
1175,1,10114,1,0,Not Distracted
1176,1,10113,1,0,Not Distracted
1177,1,10111,1,0,Not Distracted
1178,1,10110,1,0,Not Distracted
1179,1,10109,1,0,Not Distracted
1180,1,10108,1,0,Not Distracted
1181,1,10107,1,0,Not Distracted
1182,1,10106,1,0,Not Distracted
1183,1,10038,1,0,Not Distracted
1184,1,10037,1,0,Not Distracted
1185,1,10036,1,0,Not Distracted
1186,1,10035,1,0,Not Distracted
1187,1,10034,1,0,Not Distracted
1188,1,10033,1,0,Not Distracted
1189,1,10032,1,0,Not Distracted
1190,1,10031,1,0,Not Distracted
1191,1,10026,1,0,Not Distracted
1192,1,10023,1,0,Not Distracted
1193,1,10022,1,0,Not Distracted
1194,1,10017,1,0,Not Distracted
1195,1,10008,1,0,Not Distracted
1196,1,10003,1,0,Not Distracted
1197,1,10001,1,0,Not Distracted
1198,1,10060,1,0,Not Distracted
1199,1,10058,1,0,Not Distracted
1200,1,10057,1,0,Not Distracted
1201,1,10053,1,0,Not Distracted
1202,1,10052,1,0,Not Distracted
1203,1,10051,1,0,Not Distracted
1204,1,10140,1,0,Not Distracted
1205,1,10049,1,0,Not Distracted
1206,1,10048,1,0,Not Distracted
1207,1,10046,1,0,Not Distracted
1208,1,10045,1,0,Not Distracted
1209,1,10044,1,0,Not Distracted
1210,1,10042,1,0,Not Distracted
1211,1,10039,1,0,Not Distracted
1212,1,10228,1,0,Not Distracted
1213,1,10248,1,0,Not Distracted
1214,1,10247,1,0,Not Distracted
1215,1,10244,1,0,Not Distracted
1216,1,10243,1,0,Not Distracted
1217,1,10241,1,0,Not Distracted
1218,1,10237,1,0,Not Distracted
1219,1,10235,1,0,Not Distracted
1220,1,10234,1,0,Not Distracted
1221,1,10231,1,0,Not Distracted
1222,1,10230,1,0,Not Distracted
1223,1,10229,1,0,Not Distracted
1224,1,10251,1,0,Not Distracted
1225,1,10225,1,0,Not Distracted
1226,1,10224,1,0,Not Distracted
1227,1,10221,1,0,Not Distracted
1228,1,10219,1,0,Not Distracted
1229,1,10290,1,0,Not Distracted
1230,1,10284,1,0,Not Distracted
1231,1,10283,1,0,Not Distracted
1232,1,10282,1,0,Not Distracted
1233,1,10281,1,0,Not Distracted
1234,1,10280,1,0,Not Distracted
1235,1,10278,1,0,Not Distracted
1236,1,10274,1,0,Not Distracted
1237,1,10215,1,0,Not Distracted
1238,1,10267,1,0,Not Distracted
1239,1,10264,1,0,Not Distracted
1240,1,10262,1,0,Not Distracted
1241,1,10255,1,0,Not Distracted
1242,1,10254,1,0,Not Distracted
1243,1,10159,1,0,Not Distracted
1244,1,10174,1,0,Not Distracted
1245,1,10172,1,0,Not Distracted
1246,1,10171,1,0,Not Distracted
1247,1,10168,1,0,Not Distracted
1248,1,10163,1,0,Not Distracted
1249,1,10162,1,0,Not Distracted
1250,1,10161,1,0,Not Distracted
1251,1,10160,1,0,Not Distracted
1252,1,10176,1,0,Not Distracted
1253,1,10158,1,0,Not Distracted
1254,1,10155,1,0,Not Distracted
1255,1,10153,1,0,Not Distracted
1256,1,10152,1,0,Not Distracted
1257,1,10149,1,0,Not Distracted
1258,1,10148,1,0,Not Distracted
1259,1,10147,1,0,Not Distracted
1260,1,10144,1,0,Not Distracted
1261,1,10197,1,0,Not Distracted
1262,1,10213,1,0,Not Distracted
1263,1,10211,1,0,Not Distracted
1264,1,10209,1,0,Not Distracted
1265,1,10207,1,0,Not Distracted
1266,1,10203,1,0,Not Distracted
1267,1,10202,1,0,Not Distracted
1268,1,10192,1,0,Not Distracted
1269,1,10189,1,0,Not Distracted
1270,1,10188,1,0,Not Distracted
1271,1,10184,1,0,Not Distracted
1272,1,10181,1,0,Not Distracted
1273,1,10178,1,0,Not Distracted
1274,1,10986,1,0,Not Distracted
1275,1,10987,1,0,Not Distracted
1276,1,10985,1,0,Not Distracted
1277,1,10984,1,0,Not Distracted
1278,1,10982,1,0,Not Distracted
1279,1,10980,1,0,Not Distracted
1280,1,10977,1,0,Not Distracted
1281,1,10973,1,0,Not Distracted
1282,1,10972,1,0,Not Distracted
1283,1,10970,1,0,Not Distracted
1284,1,10969,1,0,Not Distracted
1285,1,10932,1,0,Not Distracted
1286,1,10931,1,0,Not Distracted
1287,1,10929,1,0,Not Distracted
1288,1,10928,1,0,Not Distracted
1289,1,10927,1,0,Not Distracted
1290,1,10926,1,0,Not Distracted
1291,1,10925,1,0,Not Distracted
1292,1,10933,1,0,Not Distracted
1293,1,10912,1,0,Not Distracted
1294,1,10911,1,0,Not Distracted
1295,1,10909,1,0,Not Distracted
1296,1,10908,1,0,Not Distracted
1297,1,10906,1,0,Not Distracted
1298,1,10905,1,0,Not Distracted
1299,1,10948,1,0,Not Distracted
1300,1,10967,1,0,Not Distracted
1301,1,10965,1,0,Not Distracted
1302,1,10960,1,0,Not Distracted
1303,1,10957,1,0,Not Distracted
1304,1,10954,1,0,Not Distracted
1305,1,10952,1,0,Not Distracted
1306,1,10951,1,0,Not Distracted
1307,1,10949,1,0,Not Distracted
1308,1,10941,1,0,Not Distracted
1309,1,10938,1,0,Not Distracted
1310,1,10936,1,0,Not Distracted
1311,1,10934,1,0,Not Distracted
1312,1,10695,1,0,Not Distracted
1313,1,10708,1,0,Not Distracted
1314,1,10707,1,0,Not Distracted
1315,1,10703,1,0,Not Distracted
1316,1,10702,1,0,Not Distracted
1317,1,10701,1,0,Not Distracted
1318,1,10700,1,0,Not Distracted
1319,1,10698,1,0,Not Distracted
1320,1,10697,1,0,Not Distracted
1321,1,10713,1,0,Not Distracted
1322,1,10693,1,0,Not Distracted
1323,1,10688,1,0,Not Distracted
1324,1,10686,1,0,Not Distracted
1325,1,10681,1,0,Not Distracted
1326,1,10673,1,0,Not Distracted
1327,1,10672,1,0,Not Distracted
1328,1,10732,1,0,Not Distracted
1329,1,10752,1,0,Not Distracted
1330,1,10748,1,0,Not Distracted
1331,1,10747,1,0,Not Distracted
1332,1,10746,1,0,Not Distracted
1333,1,10743,1,0,Not Distracted
1334,1,10740,1,0,Not Distracted
1335,1,10739,1,0,Not Distracted
1336,1,10737,1,0,Not Distracted
1337,1,10670,1,0,Not Distracted
1338,1,10730,1,0,Not Distracted
1339,1,10728,1,0,Not Distracted
1340,1,10726,1,0,Not Distracted
1341,1,10725,1,0,Not Distracted
1342,1,10724,1,0,Not Distracted
1343,1,10719,1,0,Not Distracted
1344,1,10716,1,0,Not Distracted
1345,1,10715,1,0,Not Distracted
1346,1,10603,1,0,Not Distracted
1347,1,10628,1,0,Not Distracted
1348,1,10626,1,0,Not Distracted
1349,1,10623,1,0,Not Distracted
1350,1,10622,1,0,Not Distracted
1351,1,10620,1,0,Not Distracted
1352,1,10619,1,0,Not Distracted
1353,1,10611,1,0,Not Distracted
1354,1,10610,1,0,Not Distracted
1355,1,10608,1,0,Not Distracted
1356,1,10606,1,0,Not Distracted
1357,1,10601,1,0,Not Distracted
1358,1,10599,1,0,Not Distracted
1359,1,10597,1,0,Not Distracted
1360,1,10594,1,0,Not Distracted
1361,1,10646,1,0,Not Distracted
1362,1,10665,1,0,Not Distracted
1363,1,10662,1,0,Not Distracted
1364,1,10661,1,0,Not Distracted
1365,1,10657,1,0,Not Distracted
1366,1,10656,1,0,Not Distracted
1367,1,10655,1,0,Not Distracted
1368,1,10652,1,0,Not Distracted
1369,1,10650,1,0,Not Distracted
1370,1,10644,1,0,Not Distracted
1371,1,10643,1,0,Not Distracted
1372,1,10640,1,0,Not Distracted
1373,1,10639,1,0,Not Distracted
1374,1,10638,1,0,Not Distracted
1375,1,10636,1,0,Not Distracted
1376,1,10635,1,0,Not Distracted
