,state_number,consecutive_number,vehicle_number,driver_distracted_by,driver_distracted_by_name
39973,36,360538,2,0,Not Distracted
39974,36,360515,2,0,Not Distracted
39975,36,360514,2,0,Not Distracted
39976,36,360513,2,0,Not Distracted
39977,36,360552,2,0,Not Distracted
39978,36,360554,2,0,Not Distracted
39979,36,360555,2,0,Not Distracted
39980,36,360551,2,0,Not Distracted
39981,36,360560,2,0,Not Distracted
39982,36,360561,2,0,Not Distracted
39983,36,360510,2,0,Not Distracted
39984,36,360550,2,0,Not Distracted
39985,36,360544,2,0,Not Distracted
39986,36,360542,2,0,Not Distracted
39987,36,360539,2,0,Not Distracted
39988,36,360472,2,0,Not Distracted
39989,36,360473,2,0,Not Distracted
39990,36,360474,2,0,Not Distracted
39991,36,360475,2,0,Not Distracted
39992,36,360480,2,0,Not Distracted
39993,36,360468,2,0,Not Distracted
39994,36,360464,2,0,Not Distracted
39995,36,360461,2,0,Not Distracted
39996,36,360458,2,0,Not Distracted
39997,36,360504,2,0,Not Distracted
39998,36,360505,2,0,Not Distracted
39999,36,360507,2,0,Not Distracted
40000,36,360493,2,0,Not Distracted
40001,36,360490,2,0,Not Distracted
40002,36,360488,2,0,Not Distracted
40003,36,360623,2,0,Not Distracted
40004,36,360626,2,0,Not Distracted
40005,36,360619,2,0,Not Distracted
40006,36,360629,2,0,Not Distracted
40007,36,360630,2,0,Not Distracted
40008,36,360633,2,0,Not Distracted
40009,36,360618,2,0,Not Distracted
40010,36,360614,2,0,Not Distracted
40011,36,360611,2,0,Not Distracted
40012,36,360656,2,0,Not Distracted
40013,36,360649,2,0,Not Distracted
40014,36,360653,2,0,Not Distracted
40015,36,360658,2,0,Not Distracted
40016,36,360659,2,0,Not Distracted
40017,36,360639,2,0,Not Distracted
40018,36,360638,2,0,Not Distracted
40019,36,360573,2,0,Not Distracted
40020,36,360580,2,0,Not Distracted
40021,36,360582,2,0,Not Distracted
40022,36,360583,2,0,Not Distracted
40023,36,360584,2,0,Not Distracted
40024,36,360572,2,0,Not Distracted
40025,36,360569,2,0,Not Distracted
40026,36,360567,2,0,Not Distracted
40027,36,360565,2,0,Not Distracted
40028,36,360564,2,0,Not Distracted
40029,36,360604,2,0,Not Distracted
40030,36,360600,2,0,Not Distracted
40031,36,360597,2,0,Not Distracted
40032,36,360595,2,0,Not Distracted
40033,36,360594,2,0,Not Distracted
40034,36,360456,2,0,Not Distracted
40035,36,360593,2,0,Not Distracted
40036,36,360590,2,0,Not Distracted
40037,36,360589,2,0,Not Distracted
40038,36,360586,2,0,Not Distracted
40039,36,360585,2,0,Not Distracted
40040,36,360321,2,0,Not Distracted
40041,36,360322,2,0,Not Distracted
40042,36,360326,2,0,Not Distracted
40043,36,360327,2,0,Not Distracted
40044,36,360329,2,0,Not Distracted
40045,36,360330,2,0,Not Distracted
40046,36,360314,2,0,Not Distracted
40047,36,360310,2,0,Not Distracted
40048,36,360309,2,0,Not Distracted
40049,36,360308,2,0,Not Distracted
40050,36,360305,2,0,Not Distracted
40051,36,360351,2,0,Not Distracted
40052,36,360347,2,0,Not Distracted
40053,36,360349,2,0,Not Distracted
40054,36,360350,2,0,Not Distracted
40055,36,360352,2,0,Not Distracted
40056,36,360353,2,0,Not Distracted
40057,36,360354,2,0,Not Distracted
40058,36,360345,2,0,Not Distracted
40059,36,360341,2,0,Not Distracted
40060,36,360337,2,0,Not Distracted
40061,36,360334,2,0,Not Distracted
40062,36,360268,2,0,Not Distracted
40063,36,360263,2,0,Not Distracted
40064,36,360267,2,0,Not Distracted
40065,36,360261,2,0,Not Distracted
40066,36,360270,2,0,Not Distracted
40067,36,360277,2,0,Not Distracted
40068,36,360260,2,0,Not Distracted
40069,36,360257,2,0,Not Distracted
40070,36,360256,2,0,Not Distracted
40071,36,360255,2,0,Not Distracted
40072,36,360293,2,0,Not Distracted
40073,36,360296,2,0,Not Distracted
40074,36,360298,2,0,Not Distracted
40075,36,360299,2,0,Not Distracted
40076,36,360302,2,0,Not Distracted
40077,36,360287,2,0,Not Distracted
40078,36,360286,2,0,Not Distracted
40079,36,360278,2,0,Not Distracted
40080,36,360417,2,0,Not Distracted
40081,36,360425,2,0,Not Distracted
40082,36,360426,2,0,Not Distracted
40083,36,360409,2,0,Not Distracted
40084,36,360406,2,0,Not Distracted
40085,36,360404,2,0,Not Distracted
40086,36,360403,2,0,Not Distracted
40087,36,360439,2,0,Not Distracted
40088,36,360438,2,0,Not Distracted
40089,36,360455,2,0,Not Distracted
40090,36,360435,2,0,Not Distracted
40091,36,360434,2,0,Not Distracted
40092,36,360433,2,0,Not Distracted
40093,36,360431,2,0,Not Distracted
40094,36,360428,2,0,Not Distracted
40095,36,360427,2,0,Not Distracted
40096,36,360367,2,0,Not Distracted
40097,36,360370,2,0,Not Distracted
40098,36,360373,2,0,Not Distracted
40099,36,360374,2,0,Not Distracted
40100,36,360376,2,0,Not Distracted
40101,36,360363,2,0,Not Distracted
40102,36,360359,2,0,Not Distracted
40103,36,360358,2,0,Not Distracted
40104,36,360357,2,0,Not Distracted
40105,36,360398,2,0,Not Distracted
40106,36,360396,2,0,Not Distracted
40107,36,360394,2,0,Not Distracted
40108,36,360393,2,0,Not Distracted
40109,36,360392,2,0,Not Distracted
40110,36,360391,2,0,Not Distracted
40111,36,360386,2,0,Not Distracted
40112,36,360384,2,0,Not Distracted
40113,36,360382,2,0,Not Distracted
40114,36,360381,2,0,Not Distracted
40115,36,360380,2,0,Not Distracted
40116,36,360379,2,0,Not Distracted
40117,37,371269,2,0,Not Distracted
40118,37,371265,2,0,Not Distracted
40119,37,371260,2,0,Not Distracted
40120,37,371281,2,0,Not Distracted
40121,37,371283,2,0,Not Distracted
40122,37,371258,2,0,Not Distracted
40123,37,371257,2,0,Not Distracted
40124,37,371256,2,0,Not Distracted
40125,37,371255,2,0,Not Distracted
40126,37,371254,2,0,Not Distracted
40127,37,371253,2,0,Not Distracted
40128,37,371252,2,0,Not Distracted
40129,37,371212,2,0,Not Distracted
40130,37,371216,2,0,Not Distracted
40131,37,371217,2,0,Not Distracted
40132,37,371159,2,0,Not Distracted
40133,37,371224,2,0,Not Distracted
40134,37,371158,2,0,Not Distracted
40135,37,371157,2,0,Not Distracted
40136,37,371156,2,0,Not Distracted
40137,37,371155,2,0,Not Distracted
40138,37,371150,2,0,Not Distracted
40139,37,371246,2,0,Not Distracted
40140,37,371238,2,0,Not Distracted
40141,37,371247,2,0,Not Distracted
40142,37,371249,2,0,Not Distracted
40143,37,371251,2,0,Not Distracted
40144,37,371231,2,0,Not Distracted
40145,37,371228,2,0,Not Distracted
40146,37,371227,2,0,Not Distracted
40147,37,370643,2,0,Not Distracted
40148,37,370639,2,0,Not Distracted
40149,37,370640,2,0,Not Distracted
40150,37,370642,2,0,Not Distracted
40151,37,370638,2,0,Not Distracted
40152,37,370649,2,0,Not Distracted
40153,37,370637,2,0,Not Distracted
40154,37,370633,2,0,Not Distracted
40155,37,370632,2,0,Not Distracted
40156,37,370630,2,0,Not Distracted
40157,37,370663,2,0,Not Distracted
40158,37,370664,2,0,Not Distracted
40159,37,370666,2,0,Not Distracted
40160,37,370667,2,0,Not Distracted
40161,37,370668,2,0,Not Distracted
40162,37,370670,2,0,Not Distracted
40163,37,370661,2,0,Not Distracted
40164,37,370658,2,0,Not Distracted
40165,37,370655,2,0,Not Distracted
40166,37,370654,2,0,Not Distracted
40167,37,370589,2,0,Not Distracted
40168,37,370590,2,0,Not Distracted
40169,37,370592,2,0,Not Distracted
40170,37,370593,2,0,Not Distracted
40171,37,370588,2,0,Not Distracted
40172,37,370598,2,0,Not Distracted
40173,37,370599,2,0,Not Distracted
40174,37,370600,2,0,Not Distracted
40175,37,370583,2,0,Not Distracted
40176,37,370580,2,0,Not Distracted
40177,37,370576,2,0,Not Distracted
40178,37,370620,2,0,Not Distracted
40179,37,370615,2,0,Not Distracted
40180,37,370622,2,0,Not Distracted
40181,37,370623,2,0,Not Distracted
40182,37,370625,2,0,Not Distracted
40183,37,370608,2,0,Not Distracted
40184,37,370606,2,0,Not Distracted
40185,37,370603,2,0,Not Distracted
40186,37,370731,2,0,Not Distracted
40187,37,370733,2,0,Not Distracted
40188,37,370735,2,0,Not Distracted
40189,37,370737,2,0,Not Distracted
40190,37,370743,2,0,Not Distracted
40191,37,370727,2,0,Not Distracted
40192,37,370726,2,0,Not Distracted
40193,37,370725,2,0,Not Distracted
40194,37,370723,2,0,Not Distracted
40195,37,370721,2,0,Not Distracted
40196,37,370720,2,0,Not Distracted
40197,37,370757,2,0,Not Distracted
40198,37,370759,2,0,Not Distracted
40199,37,370763,2,0,Not Distracted
40200,37,370756,2,0,Not Distracted
40201,37,370766,2,0,Not Distracted
40202,37,370769,2,0,Not Distracted
40203,37,370770,2,0,Not Distracted
40204,37,370754,2,0,Not Distracted
40205,37,370750,2,0,Not Distracted
40206,37,370749,2,0,Not Distracted
40207,37,370689,2,0,Not Distracted
40208,37,370684,2,0,Not Distracted
40209,37,370687,2,0,Not Distracted
40210,37,370690,2,0,Not Distracted
40211,37,370694,2,0,Not Distracted
40212,37,370681,2,0,Not Distracted
40213,37,370676,2,0,Not Distracted
40214,37,370674,2,0,Not Distracted
40215,37,370673,2,0,Not Distracted
40216,37,370710,2,0,Not Distracted
40217,37,370711,2,0,Not Distracted
40218,37,370713,2,0,Not Distracted
40219,37,370705,2,0,Not Distracted
40220,37,370703,2,0,Not Distracted
40221,37,370698,2,0,Not Distracted
40222,37,370453,2,0,Not Distracted
40223,37,370448,2,0,Not Distracted
40224,37,370449,2,0,Not Distracted
40225,37,370457,2,0,Not Distracted
40226,37,370459,2,0,Not Distracted
40227,37,370445,2,0,Not Distracted
40228,37,370443,2,0,Not Distracted
40229,37,370440,2,0,Not Distracted
40230,37,370437,2,0,Not Distracted
40231,37,370478,2,0,Not Distracted
40232,37,370473,2,0,Not Distracted
40233,37,370475,2,0,Not Distracted
40234,37,370479,2,0,Not Distracted
40235,37,370480,2,0,Not Distracted
40236,37,370481,2,0,Not Distracted
40237,37,370434,2,0,Not Distracted
40238,37,370470,2,0,Not Distracted
40239,37,370466,2,0,Not Distracted
40240,37,370462,2,0,Not Distracted
40241,37,370461,2,0,Not Distracted
40242,37,370460,2,0,Not Distracted
40243,37,370399,2,0,Not Distracted
40244,37,370400,2,0,Not Distracted
40245,37,370402,2,0,Not Distracted
40246,37,370403,2,0,Not Distracted
40247,37,370404,2,0,Not Distracted
40248,37,370407,2,0,Not Distracted
40249,37,370396,2,0,Not Distracted
40250,37,370394,2,0,Not Distracted
40251,37,370393,2,0,Not Distracted
40252,37,370391,2,0,Not Distracted
40253,37,370389,2,0,Not Distracted
40254,37,370421,2,0,Not Distracted
40255,37,370423,2,0,Not Distracted
40256,37,370419,2,0,Not Distracted
40257,37,370428,2,0,Not Distracted
40258,37,370429,2,0,Not Distracted
40259,37,370482,2,0,Not Distracted
40260,37,370413,2,0,Not Distracted
40261,37,370412,2,0,Not Distracted
40262,37,370539,2,0,Not Distracted
40263,37,370545,2,0,Not Distracted
40264,37,370546,2,0,Not Distracted
40265,37,370551,2,0,Not Distracted
40266,37,370537,2,0,Not Distracted
40267,37,370533,2,0,Not Distracted
40268,37,370529,2,0,Not Distracted
40269,37,370527,2,0,Not Distracted
40270,37,370526,2,0,Not Distracted
40271,37,370562,2,0,Not Distracted
40272,37,370563,2,0,Not Distracted
40273,37,370565,2,0,Not Distracted
40274,37,370561,2,0,Not Distracted
40275,37,370570,2,0,Not Distracted
40276,37,370572,2,0,Not Distracted
40277,37,370558,2,0,Not Distracted
40278,37,370557,2,0,Not Distracted
40279,37,370553,2,0,Not Distracted
40280,37,370552,2,0,Not Distracted
40281,37,370501,2,0,Not Distracted
40282,37,370496,2,0,Not Distracted
40283,37,370498,2,0,Not Distracted
40284,37,370494,2,0,Not Distracted
40285,37,370502,2,0,Not Distracted
40286,37,370503,2,0,Not Distracted
40287,37,370504,2,0,Not Distracted
40288,37,370505,2,0,Not Distracted
40289,37,370492,2,0,Not Distracted
40290,37,370491,2,0,Not Distracted
40291,37,370490,2,0,Not Distracted
40292,37,370489,2,0,Not Distracted
40293,37,370486,2,0,Not Distracted
40294,37,370525,2,0,Not Distracted
40295,37,370524,2,0,Not Distracted
40296,37,370522,2,0,Not Distracted
40297,37,370521,2,0,Not Distracted
40298,37,370519,2,0,Not Distracted
40299,37,370518,2,0,Not Distracted
40300,37,370517,2,0,Not Distracted
40301,37,370516,2,0,Not Distracted
40302,37,370515,2,0,Not Distracted
40303,37,370513,2,0,Not Distracted
40304,37,370512,2,0,Not Distracted
40305,37,370510,2,0,Not Distracted
40306,37,370506,2,0,Not Distracted
40307,37,371026,2,0,Not Distracted
40308,37,371027,2,0,Not Distracted
40309,37,371028,2,0,Not Distracted
40310,37,371030,2,0,Not Distracted
40311,37,371032,2,0,Not Distracted
40312,37,371035,2,0,Not Distracted
40313,37,371021,2,0,Not Distracted
40314,37,371019,2,0,Not Distracted
40315,37,371018,2,0,Not Distracted
40316,37,371014,2,0,Not Distracted
40317,37,371058,2,0,Not Distracted
40318,37,371059,2,0,Not Distracted
40319,37,371060,2,0,Not Distracted
40320,37,371061,2,0,Not Distracted
40321,37,371048,2,0,Not Distracted
40322,37,371043,2,0,Not Distracted
40323,37,371036,2,0,Not Distracted
40324,37,370974,2,0,Not Distracted
40325,37,370979,2,0,Not Distracted
40326,37,370982,2,0,Not Distracted
40327,37,370983,2,0,Not Distracted
40328,37,370984,2,0,Not Distracted
40329,37,370973,2,0,Not Distracted
40330,37,370969,2,0,Not Distracted
40331,37,370968,2,0,Not Distracted
40332,37,370967,2,0,Not Distracted
40333,37,370966,2,0,Not Distracted
40334,37,371005,2,0,Not Distracted
40335,37,371000,2,0,Not Distracted
40336,37,371001,2,0,Not Distracted
40337,37,371009,2,0,Not Distracted
40338,37,371010,2,0,Not Distracted
40339,37,370999,2,0,Not Distracted
40340,37,370997,2,0,Not Distracted
40341,37,370996,2,0,Not Distracted
40342,37,370995,2,0,Not Distracted
40343,37,370989,2,0,Not Distracted
40344,37,371116,2,0,Not Distracted
40345,37,371117,2,0,Not Distracted
40346,37,371120,2,0,Not Distracted
40347,37,371121,2,0,Not Distracted
40348,37,371124,2,0,Not Distracted
40349,37,371125,2,0,Not Distracted
40350,37,371126,2,0,Not Distracted
40351,37,371115,2,0,Not Distracted
40352,37,371114,2,0,Not Distracted
40353,37,371113,2,0,Not Distracted
40354,37,371110,2,0,Not Distracted
40355,37,371142,2,0,Not Distracted
40356,37,371140,2,0,Not Distracted
40357,37,371141,2,0,Not Distracted
40358,37,371143,2,0,Not Distracted
40359,37,371107,2,0,Not Distracted
40360,37,371137,2,0,Not Distracted
40361,37,371136,2,0,Not Distracted
40362,37,371133,2,0,Not Distracted
40363,37,371132,2,0,Not Distracted
40364,37,371128,2,0,Not Distracted
40365,37,371127,2,0,Not Distracted
40366,37,371074,2,0,Not Distracted
40367,37,371079,2,0,Not Distracted
40368,37,371082,2,0,Not Distracted
40369,37,371085,2,0,Not Distracted
40370,37,371087,2,0,Not Distracted
40371,37,371073,2,0,Not Distracted
40372,37,371071,2,0,Not Distracted
40373,37,371070,2,0,Not Distracted
40374,37,371068,2,0,Not Distracted
40375,37,371063,2,0,Not Distracted
40376,37,371105,2,0,Not Distracted
40377,37,371104,2,0,Not Distracted
40378,37,371101,2,0,Not Distracted
40379,37,371100,2,0,Not Distracted
40380,37,371099,2,0,Not Distracted
40381,37,371098,2,0,Not Distracted
40382,37,370964,2,0,Not Distracted
40383,37,371097,2,0,Not Distracted
40384,37,371092,2,0,Not Distracted
40385,37,371090,2,0,Not Distracted
40386,37,371088,2,0,Not Distracted
40387,37,370832,2,0,Not Distracted
40388,37,370827,2,0,Not Distracted
40389,37,370831,2,0,Not Distracted
40390,37,370833,2,0,Not Distracted
40391,37,370834,2,0,Not Distracted
40392,37,370835,2,0,Not Distracted
40393,37,370825,2,0,Not Distracted
40394,37,370824,2,0,Not Distracted
40395,37,370823,2,0,Not Distracted
40396,37,370821,2,0,Not Distracted
40397,37,370820,2,0,Not Distracted
40398,37,370819,2,0,Not Distracted
40399,37,370849,2,0,Not Distracted
40400,37,370850,2,0,Not Distracted
40401,37,370853,2,0,Not Distracted
40402,37,370848,2,0,Not Distracted
40403,37,370857,2,0,Not Distracted
40404,37,370858,2,0,Not Distracted
40405,37,370846,2,0,Not Distracted
40406,37,370845,2,0,Not Distracted
40407,37,370838,2,0,Not Distracted
40408,37,370837,2,0,Not Distracted
40409,37,370836,2,0,Not Distracted
40410,37,370785,2,0,Not Distracted
40411,37,370787,2,0,Not Distracted
40412,37,370795,2,0,Not Distracted
40413,37,370796,2,0,Not Distracted
40414,37,370781,2,0,Not Distracted
40415,37,370777,2,0,Not Distracted
40416,37,370776,2,0,Not Distracted
40417,37,370775,2,0,Not Distracted
40418,37,370771,2,0,Not Distracted
40419,37,370807,2,0,Not Distracted
40420,37,370810,2,0,Not Distracted
40421,37,370811,2,0,Not Distracted
40422,37,370814,2,0,Not Distracted
40423,37,370817,2,0,Not Distracted
40424,37,370859,2,0,Not Distracted
40425,37,370806,2,0,Not Distracted
40426,37,370804,2,0,Not Distracted
40427,37,370802,2,0,Not Distracted
40428,37,370799,2,0,Not Distracted
40429,37,370798,2,0,Not Distracted
40430,37,370797,2,0,Not Distracted
40431,37,370926,2,0,Not Distracted
40432,37,370927,2,0,Not Distracted
40433,37,370932,2,0,Not Distracted
40434,37,370937,2,0,Not Distracted
40435,37,370924,2,0,Not Distracted
40436,37,370920,2,0,Not Distracted
40437,37,370919,2,0,Not Distracted
40438,37,370916,2,0,Not Distracted
40439,37,370954,2,0,Not Distracted
40440,37,370961,2,0,Not Distracted
40441,37,370962,2,0,Not Distracted
40442,37,370946,2,0,Not Distracted
40443,37,370945,2,0,Not Distracted
40444,37,370944,2,0,Not Distracted
40445,37,370943,2,0,Not Distracted
40446,37,370942,2,0,Not Distracted
40447,37,370941,2,0,Not Distracted
40448,37,370939,2,0,Not Distracted
40449,37,370877,2,0,Not Distracted
40450,37,370882,2,0,Not Distracted
40451,37,370888,2,0,Not Distracted
40452,37,370871,2,0,Not Distracted
40453,37,370869,2,0,Not Distracted
40454,37,370868,2,0,Not Distracted
40455,37,370862,2,0,Not Distracted
40456,37,370902,2,0,Not Distracted
40457,37,370913,2,0,Not Distracted
40458,37,370903,2,0,Not Distracted
40459,37,370901,2,0,Not Distracted
40460,37,370900,2,0,Not Distracted
40461,37,370899,2,0,Not Distracted
40462,37,370896,2,0,Not Distracted
40463,37,370892,2,0,Not Distracted
40464,37,370006,2,0,Not Distracted
40465,37,370259,2,0,Not Distracted
40466,37,370260,2,0,Not Distracted
40467,37,370264,2,0,Not Distracted
40468,37,370266,2,0,Not Distracted
40469,37,370256,2,0,Not Distracted
40470,37,370255,2,0,Not Distracted
40471,37,370254,2,0,Not Distracted
40472,37,370252,2,0,Not Distracted
40473,37,370251,2,0,Not Distracted
40474,37,370250,2,0,Not Distracted
40475,37,370280,2,0,Not Distracted
40476,37,370284,2,0,Not Distracted
40477,37,370289,2,0,Not Distracted
40478,37,370290,2,0,Not Distracted
40479,37,370292,2,0,Not Distracted
40480,37,370293,2,0,Not Distracted
40481,37,370248,2,0,Not Distracted
40482,37,370279,2,0,Not Distracted
40483,37,370271,2,0,Not Distracted
40484,37,370267,2,0,Not Distracted
40485,37,370212,2,0,Not Distracted
40486,37,370211,2,0,Not Distracted
40487,37,370219,2,0,Not Distracted
40488,37,370221,2,0,Not Distracted
40489,37,370210,2,0,Not Distracted
40490,37,370206,2,0,Not Distracted
40491,37,370200,2,0,Not Distracted
40492,37,370237,2,0,Not Distracted
40493,37,370239,2,0,Not Distracted
40494,37,370240,2,0,Not Distracted
40495,37,370241,2,0,Not Distracted
40496,37,370244,2,0,Not Distracted
40497,37,370247,2,0,Not Distracted
40498,37,370236,2,0,Not Distracted
40499,37,370235,2,0,Not Distracted
40500,37,370233,2,0,Not Distracted
40501,37,370230,2,0,Not Distracted
40502,37,370229,2,0,Not Distracted
40503,37,370228,2,0,Not Distracted
40504,37,370350,2,0,Not Distracted
40505,37,370352,2,0,Not Distracted
40506,37,370353,2,0,Not Distracted
40507,37,370355,2,0,Not Distracted
40508,37,370357,2,0,Not Distracted
40509,37,370359,2,0,Not Distracted
40510,37,370348,2,0,Not Distracted
40511,37,370346,2,0,Not Distracted
40512,37,370344,2,0,Not Distracted
40513,37,370339,2,0,Not Distracted
40514,37,370338,2,0,Not Distracted
40515,37,370382,2,0,Not Distracted
40516,37,370377,2,0,Not Distracted
40517,37,370378,2,0,Not Distracted
40518,37,370379,2,0,Not Distracted
40519,37,370385,2,0,Not Distracted
40520,37,370368,2,0,Not Distracted
40521,37,370362,2,0,Not Distracted
40522,37,370305,2,0,Not Distracted
40523,37,370309,2,0,Not Distracted
40524,37,370304,2,0,Not Distracted
